package,activity,widget_id,widget_type,widget_text,flaw_type,info
protect.budgetwatch,TransactionActivity,android:id/month_view-child-26:android.view.View,android.view.View,27,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,TransactionActivity,android:id/month_view-child-10:android.view.View,android.view.View,11,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,TransactionActivity,android:id/month_view-child-17:android.view.View,android.view.View,18,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/date_picker_header_year,android.widget.TextView,2017,ACCESSIBILITY_SIZE_FLAW,300,37
protect.budgetwatch,BudgetActivity,android:id/date_picker_header_date,android.widget.TextView,Sun- Sep 17,ACCESSIBILITY_SIZE_FLAW,179,45
protect.budgetwatch,BudgetActivity,android:id/month_view,android.view.View,1,ACCESSIBILITY_SIZE_FLAW,43,40
protect.budgetwatch,BudgetActivity,android:id/date_picker_header_year,android.widget.TextView,2017,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/date_picker_header_date,android.widget.TextView,Sun- Sep 17,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/day_picker_view_pager,com.android.internal.widget.ViewPager,,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-16:android.view.View,android.view.View,17,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/button2,android.widget.Button,Cancel,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/button1,android.widget.Button,Set,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-0:android.view.View,android.view.View,1,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-1:android.view.View,android.view.View,2,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-6:android.view.View,android.view.View,7,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-13:android.view.View,android.view.View,14,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-21:android.view.View,android.view.View,22,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-5:android.view.View,android.view.View,6,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-10:android.view.View,android.view.View,11,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-17:android.view.View,android.view.View,18,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-20:android.view.View,android.view.View,21,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-22:android.view.View,android.view.View,23,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-18:android.view.View,android.view.View,19,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-19:android.view.View,android.view.View,20,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-23:android.view.View,android.view.View,24,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-24:android.view.View,android.view.View,25,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-25:android.view.View,android.view.View,26,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/day_picker_view_pager,com.android.internal.widget.ViewPager,,ACCESSIBILITY_SIZE_FLAW,348,5
protect.budgetwatch,BudgetActivity,android:id/prev,android.widget.ImageButton,,ACCESSIBILITY_SIZE_FLAW,48,15
protect.budgetwatch,BudgetActivity,android:id/next,android.widget.ImageButton,,ACCESSIBILITY_SIZE_FLAW,48,15
protect.budgetwatch,BudgetActivity,android:id/month_view-child-9:android.view.View,android.view.View,10,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-11:android.view.View,android.view.View,12,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-12:android.view.View,android.view.View,13,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-14:android.view.View,android.view.View,15,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-15:android.view.View,android.view.View,16,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-28:android.view.View,android.view.View,29,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-7:android.view.View,android.view.View,8,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-8:android.view.View,android.view.View,9,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,com.android.messagingui.conversationlist.ShareIntentActivity,android:id/list,android.support.v7.widget.RecyclerView,,MISSING_SPEAKABLE_TEXT_FLAW,
protect.budgetwatch,TransactionActivity,:id/action_add,android.widget.TextView,,ACCESSIBILITY_SIZE_FLAW,35,48
protect.budgetwatch,TransactionActivity,:id/search_src_text,android.widget.EditText,Search…,ACCESSIBILITY_SIZE_FLAW,264,36
protect.budgetwatch,TransactionActivity,:id/search_close_btn,android.widget.ImageView,,ACCESSIBILITY_SIZE_FLAW,40,36
protect.budgetwatch,TransactionActivity,:id/search_src_text,android.widget.EditText,Search…,ACCESSIBILITY_CONTRAST_FLAW,2.974125705730848
protect.budgetwatch,TransactionActivity,:id/search_src_text,android.widget.EditText,Search…,DUPLICATE_SPEAKABLE_TEXT_FLAW,
protect.budgetwatch,TransactionActivity,:id/search_close_btn,android.widget.ImageView,,ACCESSIBILITY_CONTRAST_FLAW,1.991576393109792
protect.budgetwatch,TransactionActivity,:id/toolbar-child-2:android.widget.ImageView,android.widget.ImageView,,ACCESSIBILITY_CONTRAST_FLAW,3.055563348850343
protect.budgetwatch,TransactionActivity,:id/toolbar-child-2:android.widget.TextView,android.widget.TextView,Transactions,ACCESSIBILITY_CONTRAST_FLAW,3.055563348850343
protect.budgetwatch,BudgetActivity,android:id/month_view-child-2:android.view.View,android.view.View,3,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-3:android.view.View,android.view.View,4,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/month_view-child-4:android.view.View,android.view.View,5,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/next,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,BudgetActivity,android:id/prev,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-30:android.view.View,android.view.View,31,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-27:android.view.View,android.view.View,28,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/month_view-child-29:android.view.View,android.view.View,30,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,BudgetActivity,android:id/text1,android.widget.TextView,2015,ACCESSIBILITY_SIZE_FLAW,348,30
protect.budgetwatch,BudgetActivity,android:id/text1,android.widget.TextView,2015,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,TransactionActivity,android:id/month_view-child-21:android.view.View,android.view.View,22,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,TransactionViewActivity,:id/accountEdit,android.widget.EditText,filigree,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,TransactionViewActivity,android:id/content,android.widget.LinearLayout,,ACCESSIBILITY_SIZE_FLAW,411,47
protect.budgetwatch,com.android.cameraCamera,:id/toolbar-child-0:android.widget.ImageButton,android.widget.ImageButton,,ACCESSIBILITY_CONTRAST_FLAW,3.77747118823737
protect.budgetwatch,TransactionActivity,android:id/month_view-child-4:android.view.View,android.view.View,5,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,TransactionActivity,android:id/month_view-child-5:android.view.View,android.view.View,6,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,TransactionActivity,android:id/month_view-child-6:android.view.View,android.view.View,7,ACCESSIBILITY_CONTRAST_FLAW,3.9984767707539985
protect.budgetwatch,TransactionActivity,android:id/month_view-child-25:android.view.View,android.view.View,26,ACCESSIBILITY_CONTRAST_FLAW,3.3320882086652337
protect.budgetwatch,com.android.cameraCamera,:id/budgetSpinner,android.widget.Spinner,,ACCESSIBILITY_SIZE_FLAW,310,24
protect.budgetwatch,com.android.cameraCamera,:id/nameEdit,android.widget.EditText,,MISSING_SPEAKABLE_TEXT_FLAW,
protect.budgetwatch,com.android.cameraCamera,:id/accountEdit,android.widget.EditText,,MISSING_SPEAKABLE_TEXT_FLAW,
protect.budgetwatch,com.android.cameraCamera,:id/valueEdit,android.widget.EditText,,MISSING_SPEAKABLE_TEXT_FLAW,
protect.budgetwatch,com.android.cameraCamera,:id/noteEdit,android.widget.EditText,,MISSING_SPEAKABLE_TEXT_FLAW,
