package,activity,widget_id,widget_type,widget_text,flaw_type,info
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,android:id/summary,android.widget.TextView,How often to check RSS or torrents,ACCESSIBILITY_CONTRAST_FLAW,1.973722359466373
org.transdroid.full,/org.transdroid.core.gui.settings.MainSettingsActivity_,android:id/list,android.widget.LinearLayout,,ACCESSIBILITY_SIZE_FLAW,411,18
org.transdroid.full,/org.transdroid.core.gui.settings.MainSettingsActivity_,android:id/title,android.widget.TextView,Transdroid help,ACCESSIBILITY_CONTRAST_FLAW,1.5911366887561762
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,:id/old_color_panel,android.view.View,,ACCESSIBILITY_SIZE_FLAW,157,40
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,:id/new_color_panel,android.view.View,,ACCESSIBILITY_SIZE_FLAW,156,40
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,:id/color_picker_view,android.view.View,,MISSING_SPEAKABLE_TEXT_FLAW,
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,:id/old_color_panel,android.view.View,,MISSING_SPEAKABLE_TEXT_FLAW,
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,:id/new_color_panel,android.view.View,,MISSING_SPEAKABLE_TEXT_FLAW,
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,:id/old_color_panel,android.view.View,,ACCESSIBILITY_CONTRAST_FLAW,4.3080310226151655
org.transdroid.full,/org.transdroid.core.gui.settings.NotificationSettingsActivity_,:id/new_color_panel,android.view.View,,ACCESSIBILITY_CONTRAST_FLAW,4.3080310226151655
org.transdroid.full,/org.transdroid.core.seedbox.XirvikSharedSettingsActivity_,:id/sb__inner,android.widget.LinearLayout,,ACCESSIBILITY_SIZE_FLAW,411,47
org.transdroid.full,/org.transdroid.core.gui.settings.RssfeedSettingsActivity_,android:id/summary,android.widget.TextView,unclearly,ACCESSIBILITY_CONTRAST_FLAW,1.5911366887561762
org.transdroid.full,/org.transdroid.core.gui.settings.SystemSettingsActivity_,:id/sb__inner,android.widget.LinearLayout,,ACCESSIBILITY_SIZE_FLAW,411,47
org.transdroid.full,/org.transdroid.core.seedbox.XirvikSemiSettingsActivity_,android:id/edit,android.widget.EditText,,ACCESSIBILITY_SIZE_FLAW,318,44
org.transdroid.full,/org.transdroid.core.seedbox.XirvikSemiSettingsActivity_,android:id/edit,android.widget.EditText,,MISSING_SPEAKABLE_TEXT_FLAW,
org.transdroid.full,/org.transdroid.core.seedbox.XirvikSemiSettingsActivity_,,android.widget.LinearLayout,,DUPLICATE_CLICKABLE_BOUNDS_FLAW,
org.transdroid.full,/org.transdroid.core.seedbox.DediseedboxSettingsActivity_,,android.widget.LinearLayout,,DUPLICATE_CLICKABLE_BOUNDS_FLAW,
org.transdroid.full,/org.transdroid.core.seedbox.XirvikDediSettingsActivity_,android:id/edit,android.widget.EditText,,ACCESSIBILITY_SIZE_FLAW,318,44
org.transdroid.full,/org.transdroid.core.seedbox.XirvikDediSettingsActivity_,android:id/edit,android.widget.EditText,,MISSING_SPEAKABLE_TEXT_FLAW,
org.transdroid.full,/org.transdroid.core.seedbox.XirvikDediSettingsActivity_,android:id/title,android.widget.TextView,Exclude filter,ACCESSIBILITY_CONTRAST_FLAW,2.6265604525055526
org.transdroid.full,/org.transdroid.core.seedbox.XirvikDediSettingsActivity_,android:id/summary,android.widget.TextView,Notify only if torrent name matches these |-separated words,ACCESSIBILITY_CONTRAST_FLAW,1.973722359466373
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/expanded_menu,android.widget.LinearLayout,,DUPLICATE_CLICKABLE_BOUNDS_FLAW,
org.transdroid.full,/org.transdroid.core.gui.TorrentsActivity_,:id/torrents_toolbar,android.widget.ImageView,,ACCESSIBILITY_SIZE_FLAW,40,48
